id,total_UFC_fights,UFC_wins,UFC_losses,last_fight,total_fight_time_sec,total_rounds_fought,kd,sig_str_landed,sig_str_atmpted,total_str_landed,total_str_atmpted,td_landed,td_atmpted,ctrl,sub_att,head_landed,head_atmpted,body_landed,body_atmpted,leg_landed,leg_atmpted,dist_landed,dist_atmpted,clinch_landed,clinch_atmpted,ground_landed,ground_atmpted,sig_str_absorbed,total_str_absorbed,takedowns_allowed,time_controlled,knockdowns_absorbed,takedowns_defended,subs_defended,head_absorbed,body_absorbed,leg_absorbed,dist_absorbed,clinch_absorbed,ground_absorbed,ctrl_differential,str_differential,opp_sig_str_landed,opp_takedowns_landed,name,division,wins_by_ko_tko,losses_by_ko_tko,wins_by_submission,losses_by_submission,wins_by_decision,losses_by_decision,wins_by_other,losses_by_other,career_total_sig_str_acc,career_total_str_acc,career_td_acc,career_head_acc,career_body_acc,career_leg_acc,career_dist_acc,career_clinch_acc,career_ground_acc,str_landed_per_min,td_per_min,td_att_per_min,kd_per_min,ctrl_per_min,sig_str_absorbed_per_min,times_knockedown_per_min,time_controlled_per_min,avg_fight_time_sec,win_percentage,finish_rate,ko_tko_win_rate,ko_tko_vulnerability,submission_win_rate,submission_vulnerability,decision_win_rate,decision_vulnerability,other_win_rate,other_vulnerability,career_td_defense,head_str_percentage,body_str_percentage,leg_str_percentage,str_efficiency_ratio,control_dominance_ratio,takedown_dominance_ratio,performance_differential_per_min,knockdown_differential,chin_durability,head_absorbed_percentage,body_absorbed_percentage,leg_absorbed_percentage,dist_absorbed_percentage,clinch_absorbed_percentage,ground_absorbed_percentage,style_diversity_index,submission_threat,power_efficiency,ctr_time_per_td_atmpt,submission_conversion_rate,nick_name,height,weight,reach,stance,dob,splm,str_acc,sapm,str_def,td_avg,td_avg_acc,td_def,sub_avg,parsed_weight_class,weight_class,relative_height,relative_reach,height_z_score,reach_z_score
22edaf53ad59a967,7,3,4,2010-03-21,4019,15,0.0,49.0,240.0,187.0,401.0,11.0,25.0,943.0,11.0,26.0,200.0,16.0,24.0,7.0,16.0,34.0,212.0,7.0,10.0,8.0,18.0,152.0,381.0,9.0,1574.0,1.0,6.0,2.0,76.0,40.0,36.0,67.0,27.0,58.0,-631.0,-103.0,152.0,9.0,Daniel Roberts,welterweight,0.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,20.416666666666668,46.633416458852864,44.0,13.0,66.66666666666666,43.75,16.037735849056602,70.0,44.44444444444444,2.791739238616571,0.16421995521273947,0.37322717093804425,0.0,14.07812888778303,2.2692211993033093,0.014929086837521772,23.49838268225927,574.1428571428571,42.857142857142854,28.57142857142857,0.0,14.285714285714285,28.57142857142857,0.0,14.285714285714285,42.857142857142854,0.0,0.0,40.0,53.06122448979592,32.6530612244898,14.285714285714285,0.3223684210526316,0.5991105463786531,1.2222222222222223,-10.95794973874098,-1.0,0.3421052631578947,50.0,26.31578947368421,23.684210526315788,44.07894736842105,17.763157894736842,38.15789473684211,0.8274700689580681,0.5789473684210527,0.0,37.72,18.181818181818183,Ninja,177.8,77.11,187.96,Southpaw,"Aug 05, 1980",0.73,20,2.27,46,2.46,44,40,2.5,Welterweight,Welterweight,-3.0221296296296316,1.7874074074074144,-0.594486717523805,0.286726591638079
23024fdfc966410a,24,15,9,2014-07-26,17790,63,4.0,934.0,1933.0,1356.0,2409.0,42.0,111.0,4217.0,9.0,555.0,1446.0,206.0,267.0,173.0,220.0,698.0,1619.0,98.0,141.0,138.0,173.0,1079.0,1518.0,19.0,2195.0,10.0,22.0,1.0,715.0,193.0,171.0,913.0,88.0,78.0,2022.0,-145.0,1079.0,19.0,Gilbert Burns,welterweight,3.0,4.0,5.0,0.0,7.0,5.0,0.0,0.0,48.31867563372995,56.28891656288917,37.83783783783784,38.38174273858922,77.15355805243446,78.63636363636364,43.113032736256955,69.50354609929079,79.76878612716763,4.5733558178752105,0.14165261382799327,0.37436762225969644,0.013490725126475547,14.222596964586847,3.639123102866779,0.03372681281618887,7.403035413153457,741.25,62.5,33.33333333333333,12.5,16.666666666666664,20.833333333333336,0.0,29.166666666666668,20.833333333333336,0.0,0.0,53.65853658536586,59.421841541755896,22.055674518201286,18.52248394004283,0.865616311399444,1.9211845102505696,2.210526315789474,6.330522765598651,-6.0,0.07321594068582016,66.26506024096386,17.88693234476367,15.848007414272475,84.61538461538461,8.155699721964782,7.228915662650602,0.7367518606381078,0.05,0.004282655246252677,37.990990990990994,55.55555555555556,Durinho,177.8,77.11,180.34,Orthodox,"Jul 20, 1986",3.15,48,3.64,52,2.12,37,53,0.5,Welterweight,Welterweight,-3.0221296296296316,-5.83259259259259,-0.594486717523805,-0.93563414113478
231926533134ec1f,5,1,4,2008-01-23,2274,9,1.0,89.0,335.0,133.0,384.0,0.0,1.0,271.0,2.0,63.0,285.0,14.0,24.0,12.0,26.0,56.0,256.0,23.0,49.0,10.0,30.0,157.0,275.0,6.0,728.0,2.0,3.0,6.0,112.0,20.0,25.0,96.0,36.0,25.0,-457.0,-68.0,157.0,6.0,Justin Buchholz,lightweight,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,26.56716417910448,34.63541666666667,0.0,22.105263157894736,58.333333333333336,46.15384615384615,21.875,46.93877551020408,33.33333333333333,3.509234828496042,0.0,0.026385224274406333,0.026385224274406333,7.150395778364116,4.142480211081795,0.052770448548812667,19.208443271767813,454.8,20.0,20.0,0.0,20.0,20.0,40.0,0.0,20.0,0.0,0.0,33.33333333333333,70.78651685393258,15.730337078651685,13.48314606741573,0.5668789808917197,0.37225274725274726,0.0,-13.852242744063325,-1.0,-0.2738853503184713,71.3375796178344,12.738853503184714,15.92356687898089,61.146496815286625,22.929936305732486,15.92356687898089,0.8868171269885526,0.2,0.011235955056179775,271.0,50.0,,182.88,70.31,185.42,Orthodox,"Aug 22, 1983",2.35,26,4.14,51,0.0,0,33,0.8,Lightweight,Lightweight,5.854529147982049,4.339641255605386,1.18124071927767,0.7703260424672217
232c582f29f8f65e,12,9,3,2014-02-15,7207,27,2.0,465.0,924.0,705.0,1204.0,9.0,17.0,1679.0,3.0,332.0,759.0,48.0,69.0,85.0,96.0,303.0,685.0,53.0,84.0,109.0,155.0,167.0,218.0,10.0,1185.0,1.0,28.0,3.0,96.0,27.0,44.0,129.0,7.0,31.0,494.0,298.0,167.0,10.0,Gegard Mousasi,middleweight,5.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,50.324675324675326,58.5548172757475,52.94117647058824,43.741765480895914,69.56521739130434,88.54166666666666,44.23357664233576,63.095238095238095,70.3225806451613,5.869293742195088,0.07492715415568198,0.14152906896073264,0.016650478701262662,13.978076869710005,1.3903149715554324,0.008325239350631331,9.865408630498127,600.5833333333334,75.0,50.0,41.66666666666667,8.333333333333332,8.333333333333332,8.333333333333332,25.0,8.333333333333332,0.0,0.0,73.68421052631578,71.3978494623656,10.32258064516129,18.27956989247312,2.784431137724551,1.4168776371308016,0.9,6.5935895657000145,1.0,0.4011976047904191,57.48502994011976,16.16766467065868,26.34730538922156,77.24550898203593,4.191616766467066,18.562874251497004,0.8666751888345005,0.025423728813559324,0.004301075268817204,98.76470588235294,33.33333333333333,,187.96,83.91,193.04,Orthodox,"Aug 01, 1985",3.75,50,1.21,68,1.59,60,59,1.1,Middleweight,Middleweight,3.509569892473138,2.9769892473118205,0.7124153954960036,0.4980518662268462
23459ee7e373b98f,7,2,5,2009-11-14,3043,13,1.0,280.0,675.0,513.0,935.0,2.0,9.0,673.0,0.0,196.0,564.0,52.0,68.0,32.0,43.0,183.0,492.0,21.0,50.0,76.0,133.0,219.0,261.0,25.0,911.0,6.0,11.0,4.0,165.0,22.0,32.0,168.0,29.0,22.0,-238.0,61.0,219.0,25.0,Jared Hamman,light heavyweight,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,41.48148148148148,54.86631016042781,22.22222222222222,34.751773049645394,76.47058823529412,74.4186046511628,37.19512195121951,42.0,57.14285714285714,10.115018074268814,0.03943476832073612,0.1774564574433125,0.01971738416036806,13.269799539927703,4.3181071311206045,0.11830430496220835,17.9625369700953,434.7142857142857,28.57142857142857,14.285714285714285,14.285714285714285,42.857142857142854,0.0,14.285714285714285,14.285714285714285,14.285714285714285,0.0,0.0,30.555555555555557,70.0,18.571428571428573,11.428571428571429,1.278538812785388,0.7387486278814489,0.08,-3.489976996385146,-5.0,-1.7397260273972601,75.34246575342466,10.045662100456621,14.61187214611872,76.71232876712328,13.24200913242009,10.045662100456621,0.8261943492123458,0.0,0.0035714285714285713,74.77777777777777,0.0,The Messenger,190.5,83.91,190.5,Orthodox,"Mar 07, 1982",5.15,42,3.93,55,1.57,46,30,0.0,Light Heavyweight,Light Heavyweight,3.6094736842105135,-2.205789473684206,0.7154585536734315,-0.33507432264216785
234f3767ff0e5701,13,7,6,2007-08-25,7387,27,2.0,263.0,586.0,621.0,963.0,5.0,8.0,1103.0,17.0,163.0,464.0,72.0,82.0,28.0,40.0,85.0,344.0,129.0,167.0,49.0,75.0,268.0,492.0,35.0,4038.0,2.0,51.0,6.0,160.0,72.0,36.0,82.0,46.0,140.0,-2935.0,-5.0,268.0,35.0,Kendall Grove,middleweight,2.0,3.0,2.0,0.0,3.0,3.0,0.0,0.0,44.88054607508533,64.48598130841121,62.5,35.12931034482759,87.8048780487805,70.0,24.709302325581394,77.24550898203593,65.33333333333333,5.0439962095573305,0.0406118857452281,0.06497901719236497,0.016244754298091243,8.95898199539732,2.176797075944226,0.016244754298091243,32.79815892784622,568.2307692307693,53.84615384615385,30.76923076923077,15.384615384615385,23.076923076923077,15.384615384615385,0.0,23.076923076923077,23.076923076923077,0.0,0.0,59.30232558139535,61.97718631178707,27.376425855513308,10.646387832699618,0.9813432835820896,0.2731550272412085,0.14285714285714285,-23.879788818194125,0.0,0.25373134328358216,59.70149253731343,26.865671641791046,13.432835820895523,30.597014925373134,17.16417910447761,52.23880597014925,1.0275139118330752,0.3148148148148148,0.0076045627376425855,137.875,11.76470588235294,Da Spyder,198.12,83.91,200.66,Orthodox,"Nov 12, 1982",2.31,41,2.4,54,0.49,45,56,1.7,Middleweight,Middleweight,13.669569892473135,10.596989247311825,2.774816384791815,1.7728818724405206
236a37d96d476164,14,9,5,2009-12-12,10055,37,3.0,442.0,1043.0,962.0,1614.0,31.0,75.0,4723.0,3.0,281.0,839.0,83.0,113.0,78.0,91.0,212.0,695.0,126.0,201.0,104.0,147.0,410.0,760.0,8.0,731.0,1.0,18.0,4.0,247.0,125.0,38.0,264.0,136.0,10.0,3992.0,32.0,410.0,8.0,Mike Pierce,welterweight,3.0,0.0,1.0,1.0,5.0,4.0,0.0,0.0,42.377756471716204,59.603469640644356,41.333333333333336,33.49225268176401,73.45132743362832,85.71428571428571,30.503597122302157,62.68656716417911,70.74829931972789,5.74042764793635,0.18498259572352066,0.4475385380407757,0.01790154152163103,28.182993535554452,2.446544007956241,0.005967180507210343,4.36200895077076,718.2142857142857,64.28571428571429,28.57142857142857,21.428571428571427,0.0,7.142857142857142,7.142857142857142,35.714285714285715,28.57142857142857,0.0,0.0,69.23076923076923,63.57466063348416,18.778280542986426,17.647058823529413,1.078048780487805,6.461012311901505,3.875,24.01193436101442,2.0,0.7560975609756098,60.24390243902439,30.48780487804878,9.268292682926829,64.39024390243902,33.170731707317074,2.4390243902439024,1.050621049159925,0.022222222222222223,0.006787330316742082,62.973333333333336,33.33333333333333,,172.72,77.11,180.34,Orthodox,"Sep 01, 1980",2.62,42,2.36,62,3.08,42,71,0.2,Welterweight,Welterweight,-8.102129629629644,-5.83259259259259,-1.5937795656572065,-0.93563414113478
23dec7c47cb418f8,5,3,2,2024-06-08,2113,9,1.0,148.0,275.0,212.0,353.0,7.0,12.0,439.0,2.0,84.0,191.0,41.0,56.0,23.0,28.0,104.0,212.0,11.0,16.0,33.0,47.0,98.0,191.0,7.0,621.0,0.0,11.0,1.0,65.0,17.0,16.0,60.0,7.0,31.0,-182.0,50.0,98.0,7.0,Zachary Reese,middleweight,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,53.81818181818182,60.05665722379604,58.333333333333336,43.97905759162304,73.21428571428571,82.14285714285714,49.056603773584904,68.75,70.2127659574468,6.019876952200662,0.19876952200662565,0.34074775201135826,0.02839564600094652,12.465688594415521,2.782773308092759,0.0,17.63369616658779,422.6,60.0,20.0,20.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,61.111111111111114,56.75675675675676,27.7027027027027,15.54054054054054,1.510204081632653,0.7069243156199678,1.0,-3.7482252721249405,1.0,1.0,66.3265306122449,17.346938775510203,16.3265306122449,61.224489795918366,7.142857142857142,31.63265306122449,0.7757376042757456,0.05,0.006756756756756757,36.583333333333336,0.0,Savage,193.04,83.91,195.58,Switch,"Mar 24, 1994",4.28,54,2.99,43,2.88,58,57,1.2,Middleweight,Middleweight,8.589569892473122,5.516989247311841,1.7436158901439063,0.9229952016314076
242d36d241b43c12,4,1,3,2019-02-17,2565,10,0.0,126.0,298.0,373.0,570.0,1.0,4.0,123.0,2.0,96.0,245.0,6.0,17.0,24.0,36.0,113.0,279.0,12.0,17.0,1.0,2.0,245.0,469.0,2.0,957.0,0.0,0.0,0.0,160.0,63.0,22.0,185.0,45.0,15.0,-834.0,-119.0,245.0,2.0,Kron Gracie,featherweight,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,42.281879194630875,65.43859649122807,25.0,39.183673469387756,35.294117647058826,66.66666666666666,40.50179211469534,70.58823529411765,50.0,8.725146198830409,0.023391812865497075,0.0935672514619883,0.0,2.8771929824561404,5.730994152046783,0.0,22.385964912280702,641.25,25.0,25.0,0.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,76.19047619047619,4.761904761904762,19.047619047619047,0.5142857142857142,0.12852664576802508,0.5,-22.292397660818715,0.0,1.0,65.3061224489796,25.71428571428571,8.979591836734693,75.51020408163265,18.367346938775512,6.122448979591836,0.3599826740169503,1.0,0.0,30.75,50.0,,175.26,65.77,177.8,Southpaw,"Jul 11, 1988",2.95,42,5.73,51,0.35,25,0,0.7,Featherweight,Featherweight,0.2627586206896524,-1.5590344827586193,0.052390148156924304,-0.2667593582198529
24656ef4d605c96f,9,7,2,2025-05-10,6367,23,3.0,469.0,1002.0,485.0,1019.0,1.0,7.0,334.0,0.0,350.0,822.0,71.0,111.0,48.0,69.0,418.0,926.0,19.0,29.0,32.0,47.0,438.0,455.0,5.0,184.0,2.0,26.0,0.0,271.0,89.0,78.0,423.0,8.0,7.0,150.0,31.0,438.0,5.0,Aiemann Zahabi,featherweight,2.0,1.0,0.0,0.0,5.0,1.0,0.0,0.0,46.8063872255489,47.59568204121688,14.285714285714285,42.579075425790755,63.96396396396396,69.56521739130434,45.14038876889849,65.51724137931035,68.08510638297872,4.570441338149836,0.009423590387937806,0.06596513271556463,0.02827077116381341,3.1474791895712264,4.1275325899167585,0.018847180775875612,1.733940631380556,707.4444444444445,77.77777777777779,22.22222222222222,22.22222222222222,11.11111111111111,0.0,0.0,55.55555555555556,11.11111111111111,0.0,0.0,83.87096774193549,74.6268656716418,15.13859275053305,10.23454157782516,1.0707762557077625,1.815217391304348,0.2,1.7056698602167426,1.0,0.54337899543379,61.87214611872146,20.319634703196346,17.80821917808219,96.57534246575342,1.82648401826484,1.5981735159817352,0.41567925367058267,0.0,0.006396588486140725,47.714285714285715,0.0,,172.72,61.23,172.72,Orthodox,"Nov 19, 1987",4.42,46,4.13,69,0.14,14,83,0.0,Featherweight,Featherweight,-2.2772413793103397,-6.639034482758632,-0.45404795069334775,-1.135975244554208
24b033b3daf1c9df,9,4,5,2007-12-29,3230,14,6.0,258.0,621.0,288.0,656.0,2.0,7.0,288.0,1.0,203.0,555.0,32.0,43.0,23.0,23.0,203.0,522.0,15.0,31.0,40.0,68.0,269.0,278.0,0.0,35.0,3.0,8.0,0.0,181.0,40.0,48.0,245.0,15.0,9.0,253.0,-11.0,269.0,0.0,Luiz Cane,light heavyweight,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,41.54589371980676,43.90243902439025,28.57142857142857,36.57657657657658,74.4186046511628,100.0,38.88888888888889,48.38709677419355,58.82352941176471,5.349845201238391,0.03715170278637771,0.13003095975232198,0.11145510835913312,5.349845201238391,4.996904024767802,0.05572755417956656,0.6501547987616099,358.8888888888889,44.44444444444444,33.33333333333333,33.33333333333333,33.33333333333333,0.0,0.0,11.11111111111111,11.11111111111111,0.0,11.11111111111111,100.0,78.68217054263566,12.4031007751938,8.914728682170542,0.9591078066914498,8.228571428571428,2.0,4.495356037151702,3.0,-0.11524163568773238,67.28624535315984,14.869888475836431,17.843866171003718,91.07806691449815,5.5762081784386615,3.3457249070631967,0.6430497205651312,0.023809523809523808,0.023255813953488372,41.142857142857146,0.0,Banha,187.96,83.91,195.58,Southpaw,"Apr 24, 1981",4.79,41,5.0,60,0.56,28,100,0.3,Light Heavyweight,Light Heavyweight,1.0694736842105215,2.8742105263158066,0.21198771960694243,0.436611996170101
253076a23d03dcd0,4,3,1,2021-10-30,2896,10,0.0,62.0,124.0,149.0,227.0,5.0,15.0,1149.0,4.0,25.0,73.0,16.0,26.0,21.0,25.0,39.0,82.0,3.0,5.0,20.0,37.0,43.0,131.0,8.0,1334.0,0.0,4.0,3.0,30.0,12.0,1.0,20.0,7.0,16.0,-185.0,19.0,43.0,8.0,Allan Nascimento,flyweight,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,50.0,65.63876651982379,33.33333333333333,34.24657534246575,61.53846153846154,84.0,47.5609756097561,60.0,54.054054054054056,3.0870165745856353,0.10359116022099447,0.31077348066298344,0.0,23.80524861878453,0.8908839779005525,0.0,27.638121546961326,724.0,75.0,25.0,0.0,0.0,25.0,0.0,50.0,25.0,0.0,0.0,33.33333333333333,40.32258064516129,25.806451612903224,33.87096774193548,1.441860465116279,0.861319340329835,0.625,-3.4392265193370166,0.0,1.0,69.76744186046511,27.906976744186046,2.3255813953488373,46.51162790697674,16.27906976744186,37.2093023255814,0.8031120212589566,0.16,0.0,76.6,25.0,Puro Osso,172.72,56.7,175.26,Orthodox,"Sep 11, 1991",2.64,60,1.96,50,1.42,24,30,0.9,Flyweight,Flyweight,5.587999999999994,4.673599999999993,1.2936942682925845,0.7993672257732853
253de74457bd6374,4,2,2,1997-07-27,745,5,1.0,69.0,117.0,142.0,196.0,1.0,2.0,417.0,2.0,57.0,102.0,8.0,8.0,4.0,7.0,7.0,20.0,8.0,11.0,54.0,86.0,22.0,47.0,1.0,64.0,1.0,2.0,2.0,13.0,2.0,7.0,9.0,8.0,5.0,353.0,47.0,22.0,1.0,Tony Fryklund,14 middleweight tournament,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,58.97435897435898,72.44897959183673,50.0,55.88235294117647,100.0,57.14285714285714,35.0,72.72727272727273,62.7906976744186,11.436241610738255,0.08053691275167785,0.1610738255033557,0.08053691275167785,33.58389261744966,1.7718120805369126,0.08053691275167785,5.154362416107382,186.25,50.0,50.0,25.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,66.66666666666666,82.6086956521739,11.594202898550725,5.797101449275362,3.1363636363636362,6.515625,1.0,32.214765100671144,0.0,-3.545454545454546,59.09090909090909,9.090909090909092,31.818181818181817,40.909090909090914,36.36363636363637,22.727272727272727,0.6737870565973073,0.03636363636363636,0.014492753623188406,208.5,50.0,The Freak,182.88,83.91,190.5,Orthodox,"Mar 26, 1971",3.49,39,6.5,43,0.0,0,66,0.5,Middleweight,Middleweight,0.0,0.0,,
2558ae2e5671e318,10,6,4,2020-02-08,5907,23,5.0,486.0,1236.0,608.0,1370.0,0.0,2.0,685.0,0.0,234.0,872.0,96.0,148.0,156.0,216.0,430.0,1149.0,38.0,61.0,18.0,26.0,531.0,612.0,14.0,777.0,0.0,15.0,8.0,348.0,82.0,101.0,415.0,95.0,21.0,-92.0,-45.0,531.0,14.0,Khaos Williams,welterweight,4.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,39.32038834951456,44.37956204379562,0.0,26.834862385321102,64.86486486486487,72.22222222222221,37.42384682332463,62.295081967213115,69.23076923076923,6.175723717623159,0.0,0.02031488065007618,0.05078720162519045,6.9578466226510916,5.393600812595226,0.0,7.892331132554596,590.7,60.0,40.0,40.0,0.0,0.0,10.0,20.0,30.0,0.0,0.0,51.724137931034484,48.148148148148145,19.753086419753085,32.098765432098766,0.9152542372881356,0.8815958815958816,0.0,-1.3915693245302183,5.0,1.0,65.5367231638418,15.44256120527307,19.02071563088512,78.15442561205273,17.890772128060263,3.954802259887006,0.4296600527210594,0.0,0.0102880658436214,342.5,0.0,The OxFighter,182.88,77.11,195.58,Orthodox,"Mar 30, 1994",4.94,39,5.39,40,0.0,0,51,0.0,Welterweight,Welterweight,2.0578703703703525,9.407407407407419,0.40480613060959103,1.509087324410938
257b0c8d6f199895,4,2,2,2020-08-29,1807,8,0.0,132.0,327.0,144.0,346.0,2.0,7.0,189.0,1.0,101.0,274.0,18.0,38.0,13.0,15.0,126.0,316.0,6.0,11.0,0.0,0.0,137.0,156.0,1.0,156.0,2.0,2.0,0.0,95.0,28.0,14.0,117.0,8.0,12.0,33.0,-5.0,137.0,1.0,Impa Kasanganay,middleweight,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,40.36697247706422,41.61849710982659,28.57142857142857,36.86131386861314,47.368421052631575,86.66666666666667,39.87341772151899,54.54545454545454,0.0,4.781405644714997,0.06640841173215273,0.2324294410625346,0.0,6.275594908688434,4.548976203652463,0.06640841173215273,5.179856115107914,451.75,50.0,25.0,0.0,50.0,25.0,0.0,25.0,0.0,0.0,0.0,66.66666666666666,76.51515151515152,13.636363636363635,9.848484848484848,0.9635036496350365,1.2115384615384615,2.0,0.9297177642501383,-2.0,-0.45985401459854014,69.34306569343066,20.437956204379564,10.218978102189782,85.40145985401459,5.839416058394161,8.75912408759124,0.1849073989677757,0.5,0.0,27.0,100.0,Tshilobo,180.34,77.11,190.5,Orthodox,"Jan 17, 1994",4.96,48,3.66,58,1.75,58,66,0.2,Middleweight,Middleweight,-4.1104301075268665,0.4369892473118284,-0.8343853464758564,0.07310853082228962
25f9a5f3e8a52618,4,3,1,2024-04-27,2832,10,1.0,206.0,347.0,233.0,378.0,0.0,0.0,68.0,0.0,154.0,290.0,11.0,15.0,41.0,42.0,193.0,323.0,7.0,14.0,6.0,10.0,163.0,328.0,5.0,867.0,0.0,17.0,0.0,126.0,26.0,11.0,125.0,2.0,36.0,-799.0,43.0,163.0,5.0,Jhonata Diniz,heavyweight,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,59.36599423631124,61.64021164021164,0.0,53.103448275862064,73.33333333333333,97.61904761904762,59.75232198142415,50.0,60.0,4.936440677966101,0.0,0.0,0.0211864406779661,1.440677966101695,3.4533898305084745,0.0,18.368644067796613,708.0,75.0,25.0,25.0,25.0,0.0,0.0,50.0,0.0,0.0,0.0,77.27272727272727,74.75728155339806,5.339805825242718,19.902912621359224,1.2638036809815951,0.0784313725490196,0.0,-16.01694915254237,1.0,1.0,77.30061349693251,15.950920245398773,6.748466257668712,76.68711656441718,1.2269938650306749,22.085889570552148,0.278987166948812,0.0,0.0048543689320388345,0.0,0.0,,193.04,115.21,200.66,Orthodox,"Jun 23, 1991",4.58,56,3.71,59,0.0,0,78,0.0,Heavyweight,Heavyweight,3.386666666666656,4.508992248062015,0.6185957384216453,0.6807242208566209
260bd4cef10b033f,8,2,6,2022-07-30,3482,14,3.0,256.0,522.0,318.0,595.0,3.0,15.0,508.0,0.0,172.0,419.0,31.0,45.0,53.0,58.0,198.0,434.0,30.0,49.0,28.0,39.0,285.0,364.0,3.0,619.0,2.0,6.0,2.0,204.0,51.0,30.0,153.0,40.0,92.0,-111.0,-29.0,285.0,3.0,Ihor Potieria,light heavyweight,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,49.042145593869726,53.445378151260506,20.0,41.05011933174224,68.88888888888889,91.37931034482759,45.622119815668206,61.224489795918366,71.7948717948718,5.479609419873636,0.051694428489373924,0.2584721424468696,0.051694428489373924,8.753589890867318,4.910970706490523,0.03446295232624928,10.666283744974153,435.25,25.0,12.5,12.5,50.0,0.0,12.5,12.5,12.5,0.0,0.0,66.66666666666666,67.1875,12.109375,20.703125,0.8982456140350877,0.8206785137318255,1.0,-2.4124066628374496,1.0,0.29824561403508776,71.57894736842105,17.894736842105264,10.526315789473683,53.68421052631579,14.035087719298245,32.280701754385966,0.6919957261628111,0.0,0.01171875,33.86666666666667,0.0,Duelist,190.5,83.91,190.5,Southpaw,"May 29, 1996",4.44,50,4.96,50,0.73,18,66,0.0,Light Heavyweight,Light Heavyweight,3.6094736842105135,-2.205789473684206,0.7154585536734315,-0.33507432264216785
260e9e0d4954aea6,8,5,3,2022-06-25,4347,17,0.0,241.0,433.0,307.0,510.0,17.0,64.0,1474.0,6.0,179.0,358.0,17.0,24.0,45.0,51.0,204.0,377.0,13.0,16.0,24.0,40.0,319.0,432.0,0.0,198.0,1.0,5.0,3.0,226.0,57.0,36.0,282.0,20.0,17.0,1276.0,-78.0,319.0,0.0,Rodolfo Vieira,middleweight,0.0,0.0,5.0,1.0,0.0,2.0,0.0,0.0,55.65819861431871,60.19607843137255,26.5625,50.0,70.83333333333334,88.23529411764706,54.11140583554377,81.25,60.0,4.237405106970325,0.2346445824706694,0.883367839889579,0.0,20.345065562456867,4.403036576949621,0.013802622498274672,2.732919254658385,543.375,62.5,62.5,0.0,0.0,62.5,12.5,0.0,25.0,0.0,0.0,100.0,74.27385892116183,7.053941908713693,18.672199170124482,0.7554858934169278,7.444444444444445,17.0,16.535541752933057,-1.0,0.6865203761755485,70.84639498432603,17.86833855799373,11.285266457680251,88.40125391849529,6.269592476489027,5.329153605015674,0.528306840578328,0.14634146341463414,0.0,23.03125,83.33333333333334,,182.88,83.91,185.42,Orthodox,"Sep 25, 1989",3.33,55,4.4,49,3.52,26,100,1.2,Middleweight,Middleweight,-1.5704301075268745,-4.643010752688184,-0.31878509915190495,-0.7767781399868283
262a7d06203657e6,15,8,7,2018-03-03,9469,35,4.0,692.0,1693.0,834.0,1863.0,13.0,36.0,1434.0,1.0,362.0,1184.0,229.0,369.0,101.0,140.0,587.0,1540.0,61.0,91.0,44.0,62.0,729.0,890.0,11.0,920.0,2.0,28.0,4.0,428.0,178.0,123.0,612.0,84.0,33.0,514.0,-37.0,729.0,11.0,Alexander Hernandez,lightweight,3.0,3.0,0.0,1.0,5.0,3.0,0.0,0.0,40.87418783225044,44.76650563607085,36.11111111111111,30.574324324324326,62.05962059620597,72.14285714285714,38.116883116883116,67.03296703296702,70.96774193548387,5.284612947512937,0.082374062731017,0.22811278910127786,0.025345865455697537,9.086492765867566,4.619283979300876,0.012672932727848769,5.829549054810434,631.2666666666667,53.333333333333336,20.0,20.0,20.0,0.0,6.666666666666667,33.33333333333333,20.0,0.0,0.0,71.7948717948718,52.312138728323696,33.09248554913295,14.595375722543352,0.9492455418381345,1.558695652173913,1.1818181818181819,3.0224944555919318,2.0,0.7256515775034293,58.71056241426612,24.417009602194785,16.872427983539097,83.9506172839506,11.522633744855968,4.526748971193416,0.5288818818406925,0.017543859649122806,0.005780346820809248,39.833333333333336,0.0,The Great Ape,175.26,70.31,182.88,Orthodox,"Oct 01, 1992",4.38,40,4.62,57,1.24,36,71,0.1,Lightweight,Lightweight,-1.7654708520179554,1.799641255605394,-0.3562107227393797,0.3194527945139679
